ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
0.47932325,-1.0531115,9.40168132,0.158809,-1.46617235,2.75284136,-15.4863813
-0.04067675,-0.3431115,9.25168132,-0.291191,-0.54617235,2.62284136,-18.1763813
0.00932325,1.7568885,8.79168132,-0.491191,1.96382765,2.87284136,-12.4863813
-0.05067675,-0.8931115,9.90168132,-0.711191,-1.24617235,3.42284136,-11.4863813
-0.02067675,1.1868885,7.82168132,-0.981191,1.26382765,2.44284136,-13.1763813
-0.05067675,1.9968885,8.96168132,-1.031191,2.42382765,2.44284136,-18.6163813
0.03932325,-0.4831115,10.1416813,-0.621191,-0.74617235,2.93284136,-18.6163813
-0.00067675,0.1668885,8.54168132,-0.511191,0.10382765,2.50284136,-15.2363813
-0.04067675,0.6668885,10.2316813,-0.851191,0.68382765,3.78284136,-8.29638129
-0.05067675,-1.0331115,10.8716813,-0.781191,-1.43617235,3.54284136,-14.9863813
-0.07067675,-1.7831115,11.3016813,-0.851191,-2.34617235,3.97284136,-11.0463813
-0.05067675,0.6368885,11.1016813,-1.161191,0.52382765,4.70284136,-0.29638129
-0.08067675,1.1268885,10.0416813,-1.411191,1.13382765,4.15284136,-3.67638129
-0.07067675,0.0368885,9.82168132,-1.241191,-0.21617235,4.03284136,-3.11638129
-0.06067675,-1.0231115,9.83168132,-0.711191,-1.48617235,4.52284136,2.70361871
-0.06067675,-0.0531115,10.2716813,0.018809,-0.29617235,4.39284136,0.51361871
-0.02067675,-1.8031115,11.7516813,0.538809,-2.31617235,4.09284136,-10.3563813
-0.07067675,-1.2531115,11.7516813,-0.171191,-1.61617235,4.27284136,-8.42638129
0.05932325,1.2368885,9.92168132,-0.461191,1.43382765,3.36284136,-11.6763813
-0.02067675,0.9568885,10.4916813,-0.691191,1.02382765,3.72284136,-8.85638129
0.02932325,0.4768885,9.61168132,-0.961191,0.39382765,2.56284136,-20.4263813
0.06932325,-0.0131115,10.4616813,-1.241191,-0.17617235,3.78284136,-10.1163813
0.04932325,1.7668885,10.6316813,-1.191191,2.07382765,4.21284136,-5.92638129
0.06932325,2.1868885,10.0016813,-1.001191,2.81382765,4.03284136,-3.48638129
0.17932325,1.3068885,9.61168132,-0.741191,1.52382765,3.30284136,-10.9263813
-0.05067675,-0.1831115,9.35168132,-0.491191,-0.43617235,2.38284136,-21.1163813
-0.11067675,0.3168885,9.91168132,-0.541191,0.35382765,2.62284136,-22.3563813
0.23932325,-1.0531115,8.57168132,-0.651191,-1.51617235,1.16284136,-29.2963813
0.20932325,-0.4431115,8.40168132,0.048809,-0.60617235,1.34284136,-26.8563813
-0.00067675,-2.7931115,9.44168132,0.138809,-3.61617235,2.81284136,-16.7363813
-0.09067675,0.5568885,8.85168132,-0.551191,0.44382765,2.93284136,-13.0463813
0.13932325,2.0368885,9.55168132,-0.581191,2.57382765,3.36284136,-10.9863813
-0.08067675,1.2168885,10.0216813,-0.501191,1.42382765,3.66284136,-9.11638129
-0.04067675,1.5068885,10.2516813,-0.421191,1.88382765,3.85284136,-6.79638129
-0.06067675,1.3968885,10.8516813,-1.781191,1.70382765,3.78284136,-10.7963813
0.25932325,1.3868885,8.11168132,-2.131191,1.59382765,2.75284136,-11.8563813
-0.04067675,1.9168885,9.75168132,-2.101191,2.40382765,3.54284136,-9.23638129
0.02932325,1.9068885,10.3716813,-1.871191,2.35382765,4.46284136,-0.54638129
-0.06067675,1.9168885,9.86168132,-1.681191,2.30382765,3.91284136,-4.79638129
0.03932325,1.0568885,9.43168132,-1.491191,1.16382765,2.81284136,-16.4863813
-0.01067675,1.4068885,9.21168132,-1.561191,1.59382765,3.17284136,-11.6163813
-0.08067675,0.6068885,10.9616813,-1.511191,0.74382765,3.42284136,-17.3563813
-0.09067675,-2.1331115,11.8416813,-1.071191,-2.79617235,3.72284136,-18.0463813
-0.07067675,-1.1931115,10.9016813,-0.761191,-1.66617235,3.85284136,-10.6163813
-0.03067675,2.1168885,10.4616813,-0.801191,2.57382765,4.21284136,-4.98638129
0.00932325,1.8468885,9.23168132,-0.711191,2.17382765,4.52284136,5.38361871
-0.08067675,1.9468885,9.97168132,-0.881191,2.39382765,4.15284136,-2.73638129
-0.03067675,2.3668885,9.29168132,-0.941191,2.92382765,3.85284136,-3.48638129
0.06932325,1.4168885,8.59168132,-0.901191,1.73382765,2.20284136,-18.9263813
0.18932325,0.3768885,8.11168132,-0.941191,0.38382765,1.77284136,-21.7363813
0.21932325,0.6968885,9.18168132,-0.631191,0.67382765,1.65284136,-28.7963813
0.17932325,-0.0831115,9.64168132,-0.651191,-0.32617235,2.14284136,-25.2963813
-0.10067675,0.0768885,9.39168132,-0.741191,-0.00617235,2.87284136,-16.5463813
-0.11067675,-1.9031115,10.7616813,-0.211191,-2.46617235,3.78284136,-11.0463813
-0.08067675,-1.5531115,10.9716813,0.078809,-2.06617235,4.27284136,-4.85638129
-0.07067675,0.8168885,10.3916813,-0.341191,0.78382765,4.46284136,-0.17638129
-0.01067675,1.6068885,8.91168132,-0.481191,1.86382765,2.87284136,-11.7963813
0.06932325,1.7268885,8.54168132,-0.281191,1.87382765,2.93284136,-11.6763813
-0.05067675,-0.9731115,9.75168132,-0.171191,-1.31617235,4.21284136,-0.92638129
0.17932325,0.6968885,11.0216813,0.208809,0.78382765,4.03284136,-7.29638129
0.36932325,1.4068885,11.1016813,0.398809,1.57382765,3.11284136,-20.4863813
0.18932325,0.2368885,9.86168132,0.258809,0.23382765,2.20284136,-24.0463813
0.06932325,-1.1831115,7.62168132,-0.301191,-1.61617235,0.92284136,-28.4263813
0.20932325,0.1268885,9.03168132,-0.641191,0.10382765,1.65284136,-27.9863813
-0.12067675,1.5068885,9.64168132,-0.661191,1.85382765,2.99284136,-15.7963813
-0.06067675,0.0468885,10.1916813,-0.581191,-0.03617235,3.23284136,-15.7963813
-0.06067675,0.2068885,10.7816813,-0.481191,0.13382765,3.85284136,-10.2363813
-0.02067675,0.8468885,11.1316813,-0.131191,1.00382765,3.78284136,-11.9263813
-0.02067675,-1.3331115,12.3416813,-0.291191,-1.63617235,4.46284136,-8.29638129
0.13932325,-1.2331115,11.3616813,-0.801191,-1.59617235,3.54284136,-15.6163813
0.20932325,-1.9431115,8.39168132,-1.311191,-2.48617235,2.38284136,-16.4263813
-0.02067675,-0.2531115,9.74168132,-1.431191,-0.35617235,3.66284136,-8.11638129
-0.10067675,0.6368885,11.1416813,-1.271191,0.74382765,4.03284136,-9.92638129
0.26932325,1.2968885,8.95168132,-1.441191,1.52382765,2.75284136,-15.0463813
0.05932325,0.3668885,8.99168132,-1.641191,0.34382765,2.87284136,-14.7963813
-0.05067675,-1.0231115,10.1116813,-1.421191,-1.39617235,4.46284136,0.82361871
-0.06067675,-0.3331115,10.3016813,-1.171191,-0.63617235,4.15284136,-3.48638129
-0.01067675,2.3068885,9.76168132,-1.351191,2.88382765,3.72284136,-7.98638129
-0.00067675,2.4868885,8.23168132,-1.461191,3.19382765,3.30284136,-5.79638129
0.01932325,1.1268885,8.43168132,-1.481191,1.45382765,2.75284136,-11.7963813
0.24932325,-0.0931115,6.50168132,-1.731191,-0.24617235,1.34284136,-18.7963813
0.10932325,1.1268885,7.32168132,-1.771191,1.20382765,1.34284136,-23.1163813
-0.02067675,2.3168885,8.45168132,-1.571191,2.96382765,2.75284136,-13.9863813
-0.10067675,1.8368885,8.86168132,-1.481191,2.17382765,3.66284136,-5.17638129
-0.08067675,1.6168885,9.57168132,-1.541191,1.92382765,3.17284136,-13.9863813
-0.07067675,1.8568885,9.64168132,-1.661191,2.18382765,3.48284136,-11.1163813
0.04932325,2.3768885,9.27168132,-1.751191,3.01382765,3.05284136,-14.1163813
-0.03067675,1.7968885,9.50168132,-1.551191,2.12382765,3.72284136,-6.92638129
-0.11067675,1.8568885,10.1716813,-1.351191,2.15382765,4.03284136,-6.48638129
