ALLSKY_KT,WS2M,T2M,PS,WS10M,QV2M,RH2M
-0.07067675,1.8768885,6.36168132,-0.331191,2.37382765,3.42284136,3.07361871
-0.02067675,0.2968885,7.18168132,-0.661191,0.36382765,2.26284136,-12.7363813
-0.07067675,1.8268885,6.51168132,-0.881191,2.27382765,2.56284136,-6.92638129
-0.07067675,1.5068885,4.48168132,-0.431191,1.81382765,2.93284136,2.38361871
-0.09067675,1.8568885,4.64168132,0.238809,2.23382765,2.62284136,0.76361871
-0.09067675,-0.6731115,3.16168132,1.398809,-1.18617235,3.42284136,13.8236187
-0.07067675,-1.3731115,1.12168132,1.698809,-1.99617235,3.54284136,18.5736187
-0.08067675,-2.2831115,4.90168132,1.498809,-2.95617235,3.91284136,13.6436187
0.02932325,-4.1631115,6.58168132,1.578809,-5.40617235,4.33284136,13.2036187
-0.08067675,-2.7631115,7.39168132,1.078809,-3.54617235,4.46284136,10.4536187
-0.10067675,-0.8731115,6.92168132,0.358809,-1.22617235,4.52284136,11.7036187
-0.03067675,-1.2131115,6.36168132,0.448809,-1.71617235,5.00284136,19.0136187
-0.06067675,-1.7231115,2.28168132,1.348809,-2.49617235,4.52284136,24.0136187
-0.01067675,-4.8731115,9.89168132,1.548809,-6.36617235,4.76284136,7.20361871
-0.02067675,-0.3731115,10.0716813,0.738809,-0.64617235,5.19284136,11.4536187
-0.05067675,-1.9331115,9.80168132,0.118809,-2.57617235,5.31284136,11.9536187
-0.05067675,-1.0231115,8.83168132,0.008809,-1.47617235,4.88284136,9.70361871
-0.00067675,-0.1931115,7.63168132,0.608809,-0.28617235,4.09284136,7.76361871
0.10932325,0.1668885,9.59168132,0.368809,0.13382765,4.09284136,-1.79638129
-0.04067675,-0.0531115,9.17168132,0.478809,-0.21617235,4.33284136,1.95361871
-0.07067675,1.0568885,8.52168132,0.678809,1.22382765,3.48284136,-3.98638129
-0.03067675,0.8068885,7.32168132,0.048809,0.87382765,2.44284136,-12.6163813
0.13932325,0.4568885,7.72168132,-0.431191,0.53382765,2.26284136,-14.6763813
0.06932325,-1.3831115,8.17168132,-0.821191,-1.71617235,2.01284136,-20.2363813
0.01932325,-0.2031115,7.26168132,-0.781191,-0.29617235,1.46284136,-21.2963813
0.04932325,0.2268885,7.20168132,-0.621191,0.16382765,1.22284136,-22.7963813
0.04932325,-0.2831115,6.57168132,-0.421191,-0.50617235,0.73284136,-22.6763813
0.09932325,-1.9431115,5.86168132,-0.771191,-2.47617235,0.79284136,-20.4863813
-0.02067675,0.8068885,5.82168132,-1.361191,1.02382765,1.89284136,-10.1163813
-0.03067675,1.0168885,6.20168132,-1.131191,1.12382765,2.14284136,-10.2363813
-0.03067675,0.3768885,6.50168132,-1.081191,0.48382765,2.32284136,-10.7363813
-0.07067675,1.5168885,4.16168132,-0.921191,1.72382765,2.62284136,0.32361871
-0.03067675,0.2968885,3.08168132,-0.621191,0.02382765,3.17284136,11.5736187
-0.05067675,1.9068885,2.08168132,-0.561191,2.26382765,2.93284136,10.8836187
0.06932325,1.3968885,2.66168132,-0.221191,1.49382765,2.50284136,6.14361871
-0.00067675,-0.8531115,4.00168132,-0.631191,-1.17617235,0.24284136,-18.1163813
-0.07067675,1.9168885,1.64168132,-0.431191,2.16382765,1.59284136,-0.42638129
-0.00067675,-0.2631115,-0.33831868,0.318809,-0.81617235,2.75284136,17.5136187
0.49932325,-1.8031115,8.43168132,0.458809,-2.23617235,2.32284136,-14.2963813
-0.03067675,-2.6631115,9.36168132,0.238809,-3.42617235,4.15284136,0.45361871
-0.11067675,0.2468885,7.65168132,-0.131191,0.17382765,4.46284136,8.32361871
-0.08067675,1.4468885,5.50168132,-0.021191,1.56382765,4.82284136,19.0736187
-0.07067675,-0.7331115,5.99168132,-0.431191,-1.07617235,1.89284136,-12.4263813
-0.11067675,0.5468885,6.68168132,-0.751191,0.59382765,2.20284136,-12.1763813
-0.03067675,0.8368885,5.20168132,0.608809,0.79382765,2.81284136,3.38361871
0.20932325,-3.0931115,5.77168132,-0.171191,-4.05617235,1.22284136,-16.8563813
0.06932325,-2.5531115,6.04168132,-0.541191,-3.35617235,1.83284136,-12.9863813
-0.05067675,-0.9431115,6.60168132,-0.591191,-1.29617235,1.59284136,-17.2963813
0.23932325,-2.7531115,5.99168132,-0.311191,-3.56617235,0.37284136,-24.7363813
0.28932325,-3.7031115,6.50168132,-0.261191,-4.76617235,1.28284136,-17.7363813
0.13932325,-0.7231115,6.13168132,-0.401191,-0.92617235,1.59284136,-14.0463813
-0.03067675,1.1368885,7.28168132,-0.701191,1.31382765,2.32284136,-13.2963813
